"Atrial cardiomyocytes","Capillary endothelium","Cardiac neural crest cells & Schwann progenitor cells","Endothelium / pericytes / adventitia","Epicardial cells","Epicardium-derived cells","Fibroblast-like (related to cardiac skeleton connective tissue)","Fibroblast-like (related to larger vascular development)","Fibroblast-like (related to smaller vascular development)","Myoz2-enriched cardiomyocytes","Smooth muscle cells / fibroblast-like)","Ventricular cardiomyocytes"
"2951_12084",0.0485229613315745,0.000428848700325251,3.59292896048008e-08,4.90552079391821e-08,0.000461162410246898,2.60759726716104e-09,5.28714039872094e-09,4.99660019403608e-09,8.17327579470726e-09,0.188400813125879,4.01391630143756e-09,0.762186104368946
"2951_12508",0.103085633002853,0.014220390057687,0.00789775094403704,6.73652638571457e-10,0.00130281888969912,5.45517462408254e-09,1.52563688961985e-09,0.0657015804193892,0.0132191789873437,0.261841266805302,1.02732095924285e-09,0.532731372211904
"2951_12932",0.0609960510435971,5.48674138212514e-09,4.64300230811993e-08,5.19500081303836e-09,4.38416861843684e-08,8.41885284576698e-09,8.37342460515278e-09,6.47636628469737e-09,7.89608430078613e-09,0.129524385763618,6.46862999802075e-09,0.809479424605975
"2951_13356",0.0599186053803465,5.94477700597897e-09,0.0467166022303191,0.0162499460411091,0.0112514847566801,1.15302061039949e-08,1.22753129496808e-08,6.74742775135976e-08,0.00158519838385135,0.18215431456457,3.41671425917151e-09,0.682123748001836
"2951_13780",1.17251142953531e-09,8.18308750622206e-11,0.00490309609910226,7.20132609054588e-11,0.000684863761820796,4.16088474235669e-10,2.58622610047134e-10,8.10297032502379e-10,0.0566555421351527,1.00272621627935e-08,1.15431179769664e-10,0.937756485049867
"2951_14204",0.013020272980014,3.22130071253706e-09,0.0293911989221613,2.01631186305664e-09,3.14513783091311e-09,2.63547944438955e-08,1.28500107293906e-08,0.0754495831951429,0.0910880761759436,0.117044163385187,4.8140364295568e-09,0.674006652939959
"3405_1060",0.0502685804862191,1.3812652515702e-08,1.64714461364587e-08,6.36717167648958e-09,0.710126876491365,0.173863948742157,0.0309462032130671,1.00854394674826e-07,6.47479625696179e-07,1.35660571356473e-08,0.0347935839888214,8.52702262292599e-09
"3405_1484",0.442436920747579,2.29704400520336e-09,5.28950543665343e-09,1.24148013010099e-09,0.448777161853963,0.0972305062640146,1.16051855147153e-08,2.13610790022742e-08,0.0115553556563621,4.30035413555682e-09,6.64151851563487e-09,2.74191468455507e-09
"3405_1908",0.932158579513494,5.05507701220349e-09,0.0678413291796699,4.40797081723279e-09,3.88123056513838e-09,8.65529215055416e-09,7.66115018332414e-09,7.57241673952547e-09,7.54473334198461e-09,2.41580993722965e-08,6.05515283524148e-09,1.63157127357683e-08
"3405_2332",0.952842326264427,1.90978479382678e-09,0.04715765284772,8.71848776804985e-10,7.42192390504336e-10,1.24401905753511e-09,1.31165677094482e-09,1.76698088924179e-09,1.26896739597006e-09,6.4270619025639e-09,1.1402471556448e-09,4.2050934954523e-09
"3405_2756",0.297332592478629,0.0024735991356188,0.00464790715847536,0.00103651245688077,0.000925110048574592,0.00510643653719407,0.00376365977350422,0.00352458085077368,0.00484928783172729,0.572402667338374,0.00490700755622719,0.0990306388340212
"3405_5300",0.925116936878582,0.00117157971456142,0.00886102500906459,3.26624109740065e-09,0.0458332435356544,0.0190171976529414,2.74095013626216e-09,6.08750749757859e-09,2.24183135582699e-09,1.17149244450558e-09,8.99316030162849e-10,8.01857967069461e-10
"3405_6572",5.7508620544665e-08,0.00672033098549626,3.57372086308799e-08,9.51205643716852e-09,0.100425528966856,0.771321243345582,0.121531248608873,1.09127156339901e-07,1.53869753383138e-07,1.71570881146783e-08,1.24733341892918e-06,1.78478900062967e-08
"3405_6996",4.69618073078256e-09,4.62827514851301e-09,3.99030978678969e-09,2.03118729684135e-09,0.0279464280795616,0.925518813570442,0.0258780314285294,0.0206563868620979,2.3527060714997e-07,3.14786081295652e-09,8.41792552298731e-08,2.115693032169e-09
"3405_8692",0.0245997219508188,7.53952187414353e-11,6.08423576918614e-10,5.54999905631492e-11,6.49223034694161e-11,2.10654660906748e-10,1.74322881335903e-10,1.48886737509852e-10,3.27132868672068e-10,0.257916236587603,8.27109341927816e-11,0.717484039713629
"3405_9116",0.0639246691773763,1.86598804226409e-06,0.174292100762022,2.77992317672427e-07,6.66834284535146e-07,0.0398789733339815,2.96896488681097e-05,4.7021270285362e-06,2.02115163246982e-05,0.233678761619448,1.23902688876778e-06,0.488166841973418
"3405_9540",0.0379821588979371,0.00602287989426419,0.00120248305374437,1.31195840409871e-09,1.72960825441401e-09,1.00792350856025e-08,1.52201303464048e-08,2.08766829231833e-08,0.10916277359141,0.248164519457851,1.51951251097377e-08,0.597465120692054
"3405_9964",8.09304191136287e-10,2.01210273623198e-10,1.84159922792173e-09,7.08997641421026e-11,0.00419033022083659,2.9901532798528e-10,2.84858932173234e-10,4.49121202374939e-10,0.0417797282841016,7.79280452529749e-09,4.12015352560962e-10,0.954029929334233
"3405_10388",0.0645220141332412,1.7555489151841e-09,3.99197674639595e-09,1.77475629278768e-09,5.35694077400813e-09,2.67954468100453e-09,2.65757863860545e-09,0.0046242826935638,3.89545839688184e-09,0.215054770893764,1.96878745559857e-09,0.715798908198839
"3405_10812",0.0464099631924077,6.4899541112554e-09,1.0050328543255e-07,5.74823440742926e-09,7.43823707345075e-09,2.66067634820231e-08,1.79126337226571e-08,2.28721434503417e-08,0.0137859007868769,0.227436806299309,1.69445685105903e-08,0.712367125205586
"3405_11236",0.0497484231108169,0.0246619583406375,2.50453176644313e-09,3.80986079140173e-10,2.96328330720199e-10,1.29709104400095e-09,1.08174328755036e-09,0.0317372619738115,0.0445566411622497,0.0938373079164616,6.97085110913808e-10,0.755458401238257
"3405_11660",2.21136345232476e-07,0.0125112134913855,6.11748074489342e-08,8.03980512853652e-09,0.0116003760132571,2.00635635684907e-08,2.34439848534752e-08,1.78657375546483e-07,4.2862276780993e-07,0.248774553748831,1.19435792396042e-08,0.727112903664298
"3405_12084",0.00509067270118941,0.0523454787444991,1.21569469693808e-06,2.16289398362232e-07,2.0590601364717e-07,2.58428033319992e-07,3.03288295335662e-07,1.00081281285518e-06,2.899593227491e-07,0.168397560130111,2.55867555116342e-07,0.774162542178072
"3405_12508",0.0372636560423787,0.0731485707591362,0.000623276809957911,2.72541530437424e-09,2.09827234031382e-09,0.00733552655595395,1.60793076976819e-08,0.0226812744446662,8.60329202868074e-08,9.60439905819518e-07,4.98465583714945e-09,0.85894662302743
"3405_12932",0.0730648738506291,0.0368516041127687,1.68100086565943e-08,0.00443650410243058,0.00944152686291666,6.36592774858828e-09,5.33968956462196e-09,2.48662462773303e-08,0.0033544817370075,0.22206812437397,3.62941920628342e-09,0.650782827948986
"3405_13356",0.0325747042413957,1.85064092903959e-09,1.59471626711507e-08,1.22589005618347e-09,0.00847910882837332,3.37818910934758e-09,2.87496428637613e-09,0.00493996909232826,0.0107302697110287,0.285063288230927,1.80405677912647e-09,0.658212632815043
"3405_13780",0.175079949699544,0.0232800005002555,0.0312580833178525,8.35480274605336e-09,0.00219678935699372,8.39821838528507e-08,1.41908136307576e-07,0.00941547743683004,1.9457941226891e-07,0.185710366864984,2.38584751767311e-08,0.573058880140531
"3405_14204",0.0371535964130714,2.37552253236724e-07,0.0111464648671086,0.00952233345309312,0.0023024538886764,3.67796827351926e-08,2.55934731606127e-08,2.04706073549029e-08,2.83539716793648e-08,0.0656379251097349,1.4726497080072e-08,0.87423686279183
"3405_14628",0.00854580666808431,1.44161159365004e-08,6.63051273278499e-08,8.60064672086294e-09,0.0280341833833467,5.87418014100685e-08,3.60429062074509e-08,8.63915199330946e-08,0.163511941269037,0.0149788201568331,1.6163191825823e-08,0.78492896186139
"3405_15052",0.0822804296802524,5.13071020543957e-09,4.3294659370853e-08,3.21271587388997e-09,0.267460177351781,5.29463015256767e-08,0.0366162780194413,0.00130224804595502,0.12394236396065,4.14283999182564e-08,7.62521387904163e-09,0.48839834930392
"3859_1060",0.153352345459481,1.26377893054612e-08,2.85847822075282e-08,8.85959249484578e-09,0.759559863630505,0.0391026227089925,0.0318365989274767,0.0161475645957552,8.78871357154144e-07,2.23452671121548e-08,4.06390725405756e-08,1.2739928664264e-08
"3859_1484",0.799747114728092,2.66652553443683e-08,3.0658871493986e-06,2.29478921079944e-08,0.200249310710443,6.44501106391329e-08,6.17868429880263e-08,6.15501429360275e-08,1.17895669563158e-07,6.25674337711824e-08,4.45280727899861e-08,4.62828952781272e-08
"3859_1908",0.946946572634862,5.61024983796306e-09,0.0456099842228279,0.00744342041937169,8.12091344699627e-10,1.33618128417205e-09,1.47159759888215e-09,3.1644301215592e-09,1.46461775493443e-09,5.03020297882733e-09,1.10852386553457e-09,2.72504364789336e-09
"3859_2332",0.905413634860679,0.0140378144712094,0.0805485472770588,1.21723918980545e-10,9.72537746039509e-11,1.79421464900355e-10,2.00441541144309e-10,2.48433477144795e-10,1.85857042808814e-10,1.2387582680633e-09,1.72446952415003e-10,9.46716838043326e-10
"3859_5300",0.975044143194145,1.23249593496052e-10,0.0249558541222721,6.55812140875301e-11,8.67657898131351e-11,1.75599628091187e-10,1.8371214525543e-10,1.88100116642347e-10,1.70885195415273e-10,9.49899675029198e-10,1.51888146905403e-10,5.8790144113677e-10
"3859_5724",0.670086934759264,2.19306040367126e-08,6.78383198228697e-07,8.47294406165875e-09,0.0815757326590083,0.156425890049484,0.0365783026061039,2.73134148647572e-07,0.0285361566359092,2.68376677156256e-08,0.0267959567447947,1.77868733000125e-08
"3859_6148",1.15216652510879e-08,1.03294032388744e-08,0.00610485230863452,4.7662140835666e-09,0.215118431310789,0.778776475734517,3.812698914761e-08,3.58683891819722e-08,6.05216006166446e-08,1.4254451426881e-08,5.52162634851665e-08,1.00410832369642e-08
"3859_6572",3.6196511697163e-08,5.65099743965826e-08,2.56195278224069e-08,1.51270238117166e-08,0.0341486999745009,0.923712186863739,1.59776376382243e-07,0.0421378445394604,8.53296977637891e-07,1.19330863614613e-08,1.03106292046931e-07,7.05652957392529e-09
"3859_6996",0.0477232030703825,0.188699772072769,2.72429813401569e-08,0.0160762869925876,9.03353868010046e-09,0.256159936225001,5.39513239479844e-08,0.0925885914767238,6.61110927165846e-08,8.31395177989629e-09,0.398752039766217,5.74343137897931e-09
"3859_8692",0.0788003466119079,0.0502681203406685,0.0243876778025001,1.08544344698913e-08,3.21324659400515e-08,9.95879035747977e-08,4.15133317299635e-08,2.6742582803915e-07,0.0314277883771366,1.24853391951807e-06,0.00425630698887234,0.810858059831031
"3859_9116",0.0881068190432636,0.0200177937213495,0.0261062747387305,1.89912590376737e-09,1.26678645370034e-09,8.0238383443202e-09,6.67484563909204e-09,7.45722749459046e-09,0.0786966221633366,0.18896524383337,3.64839544433298e-09,0.598107217529731
"3859_9540",1.83189546884975e-08,4.37528162888415e-09,0.0185217265854976,2.47174665304471e-09,0.00542184519422638,1.3276290449376e-08,8.03221733954819e-09,0.00647156457889839,0.102288698655296,0.119074922264946,3.66439241670449e-09,0.748221192582252
"3859_9964",0.0925654754001111,0.0554698913706001,0.0748690246030686,7.55024588677165e-10,8.09899288997619e-09,2.1446462954115e-09,5.66224215520722e-09,4.58325096371782e-09,0.0231785718401437,0.208456529873683,9.47918506266812e-10,0.545460484720318
"3859_10388",0.0408722559548189,1.66803499607756e-10,0.00653254419976379,8.39867821287120e-11,0.000385949515554324,7.29632499709726e-10,1.04785524972152e-09,1.11491019979615e-09,0.0106147290713643,2.56175863351685e-08,3.20517620235497e-10,0.941594492177207
"3859_10812",4.32552435744904e-09,0.00423500267143664,1.11455539661495e-09,6.37115129836133e-10,0.00383986771702499,7.54635151053265e-10,5.94199524642841e-10,0.0162794028340864,0.0634446466286557,0.0561348273845153,2.98854451741408e-10,0.856066245039397
"3859_11236",0.0045584496278338,1.65822837156419e-09,3.26159266981838e-08,1.4427914236877e-09,0.00545556636480745,5.62831282866043e-09,4.25498261679428e-09,4.72615978558797e-09,0.0286643767686081,0.316360283135506,2.1922210186935e-09,0.644961271584622
"3859_11660",0.129387001696039,7.87268723682564e-08,0.0733201990965179,4.49660454719647e-08,0.0136940893276104,1.55955607533191e-07,1.08059797691965e-07,1.6945402010145e-07,2.59342757670803e-07,0.0491296369638505,7.50694036326563e-08,0.734468181341477
"3859_12084",6.00520776429659e-07,2.11698106496125e-07,0.026303572651327,3.03407601026446e-08,2.10476289947203e-07,1.33898962551208e-07,1.21950386222144e-07,0.0166622212813985,0.0942237885614666,0.267653383552889,6.97940804046334e-08,0.595155655273557
"3859_12508",0.0591362016301825,3.03785764314356e-09,4.83933140549147e-09,3.66105654776879e-10,0.00609804829472621,1.18850933921417e-09,1.28767366720161e-09,5.21243337155745e-09,0.0258758380581137,0.168680394321195,8.90187182866204e-10,0.740209500873684
"3859_12932",0.0273458616259774,3.68854863932052e-09,0.0157197773430508,2.32124949308223e-09,0.00873948584714589,9.52145797731479e-09,1.00525983068582e-08,0.0145954007675863,0.00657151408244883,0.0310492173434167,5.14624963059817e-09,0.89597871226027
"3859_13356",0.142297047535951,0.0156483944024594,1.08630042714272e-07,1.06647873875874e-08,0.020394402459037,2.38476906181755e-08,2.81442979111543e-08,1.43732018951665e-07,2.97698401560181e-08,5.95536672968293e-07,1.87243753771434e-08,0.821659196552827
"3859_13780",0.223723418226667,1.25738625793435e-06,1.01361215645433e-06,2.1672929965543e-07,2.40396075250672e-07,1.24256525667948e-06,1.24059074386736e-06,0.0692377733180238,1.83853277957511e-06,6.71302292858846e-06,8.53533567813374e-07,0.707024192086243
"3859_14204",0.00403525780046161,6.51731503601793e-08,1.54326947152119e-07,2.87956527150137e-08,4.48537323038157e-07,1.77013211929796e-07,1.01819556664338e-07,0.03064276415584,0.0284112514123088,0.123556162584627,4.57972191359556e-08,0.813353542583702
"3859_14628",0.0735261637457821,1.45128498192219e-10,0.0018709439467017,0.00429452068237401,1.03033536153436e-10,0.00149086813262232,1.22810411247171e-09,1.6609218882657e-08,0.110749268961904,0.297893166817611,0.011493109875475,0.498681939752044
"3859_15052",0.035804770262548,1.84160354641804e-09,0.0516569123767882,1.19786117150948e-09,0.00477879314999478,1.36260675754628e-08,6.83044974288468e-09,3.54338801186957e-08,0.17075420754385,3.76296399763473e-08,2.60672805585798e-09,0.737005217500588
"4313_1060",0.434128267444976,1.58311641526472e-08,2.54481248653144e-08,8.21620886609921e-09,0.402288916488565,0.133809247464238,0.0297732327229905,4.0227922370146e-08,1.13611610166377e-07,5.16457659650345e-08,5.4187364142227e-08,2.67110702359018e-08
"4313_1484",0.999539407696685,0.000460242169439668,6.30032638919899e-08,1.15941492931996e-08,1.60581629712516e-08,2.41416777494583e-08,2.90932477417833e-08,2.64544886217102e-08,2.39568816916975e-08,7.10351012881404e-08,2.16215004517301e-08,6.31754010943009e-08
"4313_1908",0.987278497938293,2.70441891363801e-08,0.0127211425212198,1.28325555424259e-08,1.20424583968981e-08,3.07205396586833e-08,2.84283445802972e-08,5.91042914849986e-08,3.03487485219996e-08,8.48973241652321e-08,2.22207385218622e-08,5.1901296916855e-08
"4313_2332",0.224825350117827,0.00314642029841841,0.00198453083336623,0.000356453719449227,0.0013434061374655,0.00283110439123548,0.00169123969089688,0.00167943858758526,0.00232909577403217,0.557109614345448,0.00201393967303117,0.200689406431245
"4313_2756",0.978388133461156,0.0216110840026727,5.84660057257656e-08,3.05806694182117e-08,2.55507212529238e-08,1.18766449899068e-07,6.83064892000356e-08,1.02986712102258e-07,8.18452718400706e-08,8.30633139634471e-08,1.21032352305345e-07,9.1938185164794e-08
"4313_5300",0.999999929600996,4.00096877708187e-09,1.52853093629183e-08,2.86929347135638e-09,3.05722495718388e-09,4.98182919013677e-09,6.07442443847403e-09,6.4181154359395e-09,5.35866470028243e-09,1.11906578236528e-08,4.56709537235433e-09,6.59542019344182e-09
"4313_5724",0.140630971580413,0.00138793059840218,0.00183682239598449,0.000302792431458414,0.00091144265539232,0.0019147652628884,0.00103996099681899,0.00158264323757571,0.00181192275353725,0.720019150518525,0.00126776042435852,0.127293837144646
"4313_6148",0.208085699839219,7.38177640426641e-08,0.0102673150246359,3.6249981225773e-08,3.74686942854826e-08,0.505492442233677,0.0239224007205884,0.252226432089102,5.23356137974625e-06,8.61065392578067e-08,2.03571020660798e-07,3.93173990228217e-08
"4313_6572",0.0484949156035285,4.24195185192155e-09,0.0139118265506926,1.7986773108847e-09,2.95177157996069e-09,0.629205793651817,0.00470173571093378,0.139158616471092,0.164527026512699,3.9516176535386e-09,7.01323098991811e-08,2.42290822999928e-09
"4313_8692",0.0927519922544246,0.138783360510101,0.152333558028106,5.86010868298177e-10,8.04851827891951e-10,8.01172049544722e-09,3.37723069996247e-09,0.109283746666982,4.53770185523794e-09,0.0450491951343496,0.0330049564908346,0.428793173597687
"4313_9116",0.0646235315826496,0.0242304533947661,0.109798863357845,1.28054297257086e-10,1.13021784445605e-10,1.04811662803358e-09,7.24196849863595e-10,3.31606651108935e-10,0.0412145415036603,0.0622679985871615,2.1097757610227e-10,0.697864609017944
"4313_9540",0.0342206497435225,0.0469536111998397,0.0166655889720033,1.22819267881745e-08,6.8580105280023e-09,0.0344165277155771,6.89920664289413e-08,3.89337221699017e-08,7.91622069035126e-07,6.81618987996617e-07,1.70651289966385e-08,0.867742004997145
"4313_9964",0.08091914191677,1.06455191998664e-09,0.0761317740912175,2.95803376846983e-10,4.63060734039026e-09,1.26829619610779e-09,1.71334852997759e-09,3.23027496200307e-09,1.15140576221665e-08,0.299872210390961,4.62708041064749e-10,0.543076849421404
"4313_10388",0.0760584157305989,8.86027773194767e-09,1.91208938264791e-07,6.87031430943707e-09,0.00568614370886009,3.35352571846923e-08,2.19529709514549e-08,2.19016985878858e-08,0.0692377172365712,0.17243747188068,1.2056583787123e-08,0.676579955057249
"4313_10812",0.0777967690084114,0.01022037176382,1.55862460379581e-07,1.36177319188607e-08,0.0111936765150494,1.18254925452683e-08,8.89614334502047e-09,1.2502952065393e-08,0.131302600205362,0.199337858213886,4.0993631421826e-09,0.570148517489328
"4313_11660",0.146707066438246,3.23025219950754e-08,0.0577029910325615,1.8613817484127e-08,1.62718567141841e-08,1.70483137247243e-08,1.99050794480171e-08,2.10392206126417e-08,1.78268714113545e-08,0.237120452291752,1.92223757933958e-08,0.558469328007384
"4313_12084",0.0980444090889814,1.5450451965719e-07,0.084912113772777,1.32602717985886e-08,2.28936417229829e-08,2.12377909927467e-08,2.38143253796116e-08,3.55561253889433e-08,2.50698790714485e-08,0.299285436444415,1.62647737550518e-08,0.517757728092499
"4313_12508",5.51142498046785e-08,0.0217090094490144,0.0716304545117275,4.03289026258478e-09,0.00137845842819849,1.26340970243472e-08,1.27456299442739e-08,1.57071312900056e-07,0.0133467544335495,0.0450305018669093,5.37152535235847e-09,0.846904574340895
"4313_12932",0.14514399397699,0.0145659440218675,1.07372230068089e-07,7.58610072600999e-09,0.00289541809672332,2.20441561854932e-08,2.08141372090273e-08,3.28772753026121e-08,2.79373775861163e-08,0.0195531926051401,1.08524744473125e-08,0.817841221815527
"4313_13356",0.107935173679598,4.16188666184094e-10,2.67486200173309e-09,3.0582039650208e-10,0.000268583515415205,1.46642854895999e-09,9.69265548472174e-10,8.96196838810137e-10,0.0408814447861125,0.195432169637778,6.64836429221158e-10,0.655482620987498
